player_id,player_name,team_abbr,minutes,impact,availability,evidence
1642962,Drake Powell,BRK,20.944656084656085,-16.1,100.0,Latest historical season; on-court net rating
203944,Julius Randle,BRK,33.041729957805906,4.0,100.0,Latest historical season; on-court net rating
1642879,Ben Saraf,BRK,20.82541666666667,-12.5,100.0,Latest historical season; on-court net rating
1630549,Day'Ron Sharpe,BRK,18.708306451612902,-4.3,100.0,Latest historical season; on-court net rating
1642849,Nolan Traore,BRK,22.20342261904762,-10.5,100.0,Latest historical season; on-court net rating
1629021,Moritz Wagner,BRK,11.849861111111112,-10.0,100.0,Latest historical season; on-court net rating
1642874,Danny Wolf,BRK,20.82739766081871,-9.0,100.0,Latest historical season; on-court net rating
1642369,Michael Ajayi,CHO,12.0,0.0,100.0,Neutral assumption — no matched history
1628960,Grayson Allen,CHO,28.770163398692812,0.1,100.0,Latest historical season; on-court net rating
1643515,Christian Anderson,CHO,12.0,0.0,100.0,Neutral assumption — no matched history
1643573,Kylan Boswell,CHO,12.0,0.0,100.0,Neutral assumption — no matched history
1626192,Pat Connaughton,CHO,7.059960317460317,-4.3,100.0,Latest historical season; on-court net rating
1631217,Moussa Diabaté,CHO,26.013105022831052,10.5,100.0,Latest historical season; on-court net rating
1627827,Dorian Finney-Smith,CHO,16.765180180180177,1.8,100.0,Latest historical season; on-court net rating
1641790,PJ Hall,CHO,11.230438596491227,-5.4,100.0,Latest historical season; on-court net rating
1642883,Sion James,CHO,22.479024390243904,3.3,100.0,Latest historical season; on-court net rating
1641750,Ryan Kalkbrenner,CHO,21.43669082125604,1.1,100.0,Latest historical season; on-court net rating
1642851,Kon Knueppel,CHO,31.490699588477362,6.2,100.0,Latest historical season; on-court net rating
1643016,Bez Mbeng,CHO,32.812333333333335,-13.2,100.0,Latest historical season; on-court net rating
1642862,Liam McNeeley,CHO,11.855537634408602,1.6,100.0,Latest historical season; on-court net rating
1641706,Brandon Miller,CHO,30.28171794871795,8.5,100.0,Latest historical season; on-court net rating
1626220,Royce O'Neale,CHO,28.372478632478632,-3.6,100.0,Latest historical season; on-court net rating
1641810,Antonio Reeves,CHO,6.767666666666666,19.7,100.0,Latest historical season; on-court net rating
1629675,Naz Reid,CHO,26.069480519480518,3.2,100.0,Latest historical season; on-court net rating
1642275,Tidjane Salaün,CHO,15.55081081081081,2.1,100.0,Latest historical season; on-court net rating
203471,Dennis Schröder,CHO,24.232833333333335,-6.2,100.0,Latest historical season; on-court net rating
1643419,Hannes Steinbach,CHO,12.0,0.0,100.0,Neutral assumption — no matched history
1630214,Xavier Tillman,CHO,6.129277777777777,-4.9,100.0,Latest historical season; on-court net rating
1629632,Coby White,CHO,24.99576666666667,3.2,100.0,Latest historical season; on-court net rating
1629684,Grant Williams,CHO,19.762592592592593,12.9,100.0,Latest historical season; on-court net rating
1643591,Tobe Awaka,CHI,12.0,0.0,100.0,Neutral assumption — no matched history
